,circuit_name,deenergize_time,latitude,longitude
160,ANDERSON1101,2019-10-09 01:36:00,40.4497341175796,-122.305045896869
161,ANDERSON1102,2019-10-09 01:36:00,40.4497341175796,-122.305045896869
162,ANDERSON1103,2019-10-09 01:36:00,40.4497341175796,-122.305045896869
168,ARCATA1105,2019-10-09 00:52:00,40.8670811711018,-124.088424278134
169,ARCATA1106,2019-10-09 00:47:00,40.8670811711018,-124.088424278134
170,ARCATA1121,2019-10-09 00:52:00,40.8670811711018,-124.088424278134
171,ARCATA1122,2019-10-09 00:52:00,40.8670811711018,-124.088424278134
172,ARCATA1123,2019-10-09 00:52:00,40.8670811711018,-124.088424278134
174,AUBURN1101,2019-10-09 03:25:00,38.9034931443735,-121.069826529696
175,AUBURN1102,2019-10-09 03:25:00,38.9034931443735,-121.069826529696
177,BASALT1101,2019-10-09 00:33:00,38.263162012357,-122.269232011234
178,BASALT1106,2019-10-09 00:39:00,38.263162012357,-122.269232011234
179,BELL1107,2019-10-09 00:20:00,38.9467996750598,-121.091671584
180,BELL1108,2019-10-09 00:16:00,38.9467996750598,-121.091671584
181,BELL1109,2019-10-09 00:14:00,38.9467996750598,-121.091671584
182,BELL1110,2019-10-09 00:11:00,38.9467996750598,-121.091671584
183,BELLEVUE2103,2019-10-09 03:37:00,38.3789735503538,-122.712539612823
184,BIG BASIN1101,2019-10-09 23:00:00,37.1308880148062,-122.172144689568
185,BIG BASIN1102,2019-10-09 23:00:00,37.1308880148062,-122.172144689568
187,BIG LAGOON1101,2019-10-09 00:49:00,41.1627147448637,-124.102006370288
188,BLUE LAKE1101,2019-10-09 00:51:00,40.8798342997434,-123.980590726979
189,BLUE LAKE1102,2019-10-09 00:51:00,40.8798342997434,-123.980590726979
191,BONNIE NOOK1101,2019-10-09 02:07:00,39.2147078693068,-120.809292450506
192,BRIDGEVILLE1101,2019-10-09 01:51:00,40.4796459701762,-123.780309818456
193,BRIDGEVILLE1102,2019-10-09 01:51:00,40.4796459701762,-123.780309818456
194,BROWNS VALLEY1101,2019-10-09 00:20:00,39.2258694512252,-121.422773088915
202,BRYANT0401,2019-10-09 22:51:00,33.7345444850323,-117.802263863691
203,BRYANT0402,2019-10-09 22:51:00,33.7345444850323,-117.802263863691
209,CALISTOGA1101,2019-10-09 00:50:00,38.592088042243,-122.578610444001
210,CALISTOGA1102,2019-10-09 00:50:00,38.592088042243,-122.578610444001
211,CALPELLA1101,2019-10-09 02:33:00,39.1972496587158,-123.192418075167
212,CALWATER1102,2019-10-10 09:52:00,35.4220268575537,-118.900763164666
213,CAMP EVERS2103,2019-10-09 23:12:00,37.0418883501148,-122.025136611907
214,CAMP EVERS2104,2019-10-09 22:42:00,37.0418883501148,-122.025136611907
215,CAMP EVERS2105,2019-10-09 22:44:00,37.0418883501148,-122.025136611907
216,CAMP EVERS2106,2019-10-09 22:43:00,37.0418883501148,-122.025136611907
217,CARLOTTA1121,2019-10-09 01:01:00,40.5411469235911,-124.063767295721
218,CASTRO VALLEY1106,2019-10-09 23:01:00,37.6912809843576,-122.061277390173
219,CASTRO VALLEY1108,2019-10-09 23:10:00,37.6912809843576,-122.061277390173
225,CLEAR LAKE1101,2019-10-09 00:47:00,39.0077675085857,-122.894000771299
226,CLEAR LAKE1102,2019-10-09 00:47:00,39.0077675085857,-122.894000771299
228,COLUMBIA HILL1101,2019-10-09 02:24:00,39.331840213781,-121.101350327222
229,CORNING1101,2019-10-09 00:12:00,39.9324315142755,-122.187589675832
230,CORNING1102,2019-10-09 00:10:00,39.9324315142755,-122.187589675832
231,CORONA1103,2019-10-09 02:36:00,38.2650127047925,-122.657368534231
233,COTTONWOOD1102,2019-10-09 00:22:00,34.3725536521034,-116.861264174494
234,COTTONWOOD1103,2019-10-09 00:28:00,34.3725536521034,-116.861264174494
240,DAIRYVILLE1101,2019-10-09 00:34:00,40.1280235822651,-122.098356307967
241,DEL MAR2109,2019-10-09 00:22:00,38.7988155167297,-121.221312603917
242,DESCHUTES1101,2019-10-09 01:19:00,40.5553528308284,-122.239804775683
243,DESCHUTES1104,2019-10-09 01:19:00,40.5553528308284,-122.239804775683
249,DRUM1101,2019-10-09 03:11:00,39.2566672289509,-120.766795738802
250,DUNBAR1101,2019-10-09 00:51:00,38.383395007655,-122.527909004248
251,DUNBAR1102,2019-10-09 00:50:00,38.383395007655,-122.527909004248
252,DUNBAR1103,2019-10-09 00:50:00,38.383395007655,-122.527909004248
254,EAST MARYSVILLE1108,2019-10-09 00:20:00,39.1634379223216,-121.561055614996
255,EDES1112,2019-10-09 22:33:00,37.7386895431528,-122.193799065496
256,EEL RIVER1103,2019-10-09 01:12:00,40.6026228132159,-124.21013282988
261,FAIRHAVEN1103,2019-10-09 00:56:00,40.8004670394512,-124.196293837455
262,FAIRHAVEN1104,2019-10-09 00:56:00,40.8004670394512,-124.196293837455
263,FELTON0401,2019-10-09 22:43:00,33.9158007265268,-118.362058674184
264,FLINT1101,2019-10-09 00:26:00,38.8849204072515,-121.067141624099
269,FRANKLIN1102,2019-10-09 22:46:00,38.0121070021043,-122.264329984798
270,FREMONT1104,2019-10-10 00:58:00,37.5413631140401,-121.961957421571
276,FULTON1102,2019-10-09 03:32:00,38.4978184237796,-122.760668946971
277,FULTON1107,2019-10-09 03:50:00,38.4978184237796,-122.760668946971
281,GEARY0401,2019-10-09 22:50:00,37.9266152003615,-122.074943599322
282,GERBER1101,2019-10-09 00:31:00,40.0641000777996,-122.156057228939
283,GERBER1102,2019-10-09 00:31:00,40.0641000777996,-122.156057228939
284,GEYSERVILLE1101,2019-10-09 03:12:00,38.7098133923497,-122.907979646838
285,GEYSERVILLE1102,2019-10-09 02:54:00,38.7098133923497,-122.907979646838
286,GIRVAN1101,2019-10-09 01:36:00,40.5133273703814,-122.378774476649
287,GIRVAN1102,2019-10-09 01:36:00,40.5133273703814,-122.378774476649
292,HALSEY1101,2019-10-09 03:25:00,38.9569284770887,-121.042230335277
293,HALSEY1102,2019-10-09 03:25:00,38.9569284770887,-121.042230335277
294,HARRIS1108,2019-10-09 01:22:00,40.7809145891245,-124.13185342405
295,HARRIS1109,2019-10-09 01:22:00,40.7809145891245,-124.13185342405
296,HARTLEY1101,2019-10-09 00:43:00,39.0772140703826,-122.932567852214
297,HARTLEY1102,2019-10-09 00:43:00,39.0772140703826,-122.932567852214
298,HICKS2101,2019-10-09 23:57:00,37.2337134527079,-121.901068310815
299,HIGGINS1103,2019-10-09 00:11:00,39.0440405701005,-121.090692546924
300,HIGGINS1104,2019-10-09 00:15:00,39.0440405701005,-121.090692546924
301,HIGGINS1107,2019-10-09 00:19:00,39.0440405701005,-121.090692546924
302,HIGGINS1109,2019-10-09 00:22:00,39.0440405701005,-121.090692546924
303,HIGGINS1110,2019-10-09 00:25:00,39.0440405701005,-121.090692546924
308,HOPLAND1101,2019-10-09 02:56:00,38.9727931350181,-123.081121782563
309,HORSESHOE1101,2019-10-09 00:35:00,38.7443160681004,-121.161642539358
310,HORSESHOE1104,2019-10-09 00:31:00,38.7443160681004,-121.161642539358
311,JAMESON1102,2019-10-09 00:33:00,38.205506433821,-122.147877980596
312,JAMESON1103,2019-10-09 00:34:00,38.205506433821,-122.147877980596
313,JAMESON1105,2019-10-09 00:36:00,38.205506433821,-122.147877980596
314,JANES CREEK1101,2019-10-09 00:47:00,40.9051378243727,-124.07234698515
315,JANES CREEK1102,2019-10-09 00:47:00,40.9051378243727,-124.07234698515
316,JANES CREEK1103,2019-10-09 00:47:00,40.9051378243727,-124.07234698515
317,JESSUP1101,2019-10-09 01:39:00,40.4617928215709,-122.327758721788
318,JESSUP1102,2019-10-09 01:39:00,40.4617928215709,-122.327758721788
319,JESSUP1103,2019-10-09 01:30:00,40.4617928215709,-122.327758721788
321,KERN OIL1104,2019-10-10 09:59:00,35.4407056097126,-119.020736061065
322,KERN OIL1106,2019-10-10 10:06:00,35.4407056097126,-119.020736061065
327,LAKEWOOD2107,2019-10-09 22:50:00,37.9084101292426,-122.057334857148
328,LAMONT1102,2019-10-10 10:38:00,35.296774246433,-118.861432427075
329,LAS POSITAS2108,2019-10-09 23:09:00,37.7008242328294,-121.733244469123
330,LINCOLN1104,2019-10-09 00:41:00,34.1990149756932,-118.344078762827
332,LOS GATOS1106,2019-10-09 23:27:00,37.2264398115489,-121.977352160241
333,LOS GATOS1107,2019-10-09 23:05:00,37.2264398115489,-121.977352160241
334,LOS MOLINOS1101,2019-10-09 00:34:00,40.0341998795766,-122.096117770772
335,LOS MOLINOS1102,2019-10-09 00:36:00,40.0341998795766,-122.096117770772
337,LUCERNE1103,2019-10-09 01:07:00,39.1103868560324,-122.812838170234
338,LUCERNE1106,2019-10-09 01:41:00,39.1103868560324,-122.812838170234
339,MADISON1105,2019-10-09 00:48:00,38.670686014266,-121.969346981372
340,MADISON2101,2019-10-09 00:50:00,38.670686014266,-121.969346981372
341,MAPLE CREEK1101,2019-10-09 00:45:00,40.7678991070624,-123.873700206482
345,MC KEE1107,2019-10-09 23:13:00,37.3662534085359,-121.843352474695
346,MC KEE1108,2019-10-09 23:40:00,37.3662534085359,-121.843352474695
347,MC KEE1111,2019-10-09 22:57:00,37.3662534085359,-121.843352474695
348,MENLO1102,2019-10-09 22:42:00,37.4328083318284,-122.202758317955
349,MENLO1103,2019-10-09 22:51:00,37.4328083318284,-122.202758317955
350,MERCED FALLS1102,2019-10-09 15:32:00,37.5231917383836,-120.330344526208
351,MIDDLETOWN1101,2019-10-09 00:31:00,38.7529172124159,-122.608722488845
352,MIDDLETOWN1102,2019-10-09 00:31:00,38.7529172124159,-122.608722488845
353,MIDDLETOWN1103,2019-10-09 00:31:00,38.7529172124159,-122.608722488845
354,MILPITAS1105,2019-10-09 23:08:00,37.4153824857083,-121.888372600434
355,MILPITAS1108,2019-10-10 00:05:00,37.4153824857083,-121.888372600434
356,MILPITAS1109,2019-10-10 00:24:00,37.4153824857083,-121.888372600434
357,MONTICELLO1101,2019-10-09 00:35:00,38.5085165894211,-122.214463638288
358,MORAGA1101,2019-10-09 22:50:00,37.8477639291833,-122.160831854805
359,MORAGA1102,2019-10-09 22:51:00,37.8477639291833,-122.160831854805
360,MORAGA1103,2019-10-09 22:52:00,37.8477639291833,-122.160831854805
361,MORAGA1104,2019-10-09 22:53:00,37.8477639291833,-122.160831854805
362,MORAGA1105,2019-10-09 22:55:00,37.8477639291833,-122.160831854805
363,MORGAN HILL2104,2019-10-09 23:27:00,37.1267005619504,-121.658903031335
364,MORGAN HILL2111,2019-10-09 22:42:00,37.1267005619504,-121.658903031335
365,NAPA1102,2019-10-09 00:29:00,38.2954518695612,-122.278915047906
366,NAPA1112,2019-10-09 00:33:00,38.2954518695612,-122.278915047906
370,NEWBURG1131,2019-10-09 01:12:00,40.5945929815603,-124.135207206331
371,NEWBURG1133,2019-10-09 01:12:00,40.5945929815603,-124.135207206331
376,OREGON TRAIL1102,2019-10-09 01:19:00,40.619045588007,-122.322060242415
377,OREGON TRAIL1103,2019-10-09 01:39:00,40.619045588007,-122.322060242415
378,OREGON TRAIL1104,2019-10-09 01:39:00,40.619045588007,-122.322060242415
381,ORINDA0401,2019-10-09 22:50:00,37.8836041765006,-122.193470649301
382,ORINDA0402,2019-10-09 22:50:00,37.8836041765006,-122.193470649301
386,PANORAMA1102,2019-10-09 00:16:00,40.4343679017283,-122.267922974427
391,PAUL SWEET2105,2019-10-09 23:12:00,36.9923227308571,-121.982179296619
392,PAUL SWEET2106,2019-10-09 23:18:00,36.9923227308571,-121.982179296619
393,PAUL SWEET2107,2019-10-09 23:00:00,36.9923227308571,-121.982179296619
394,PEABODY2106,2019-10-09 00:09:00,38.2854641118733,-121.970706101759
395,PEABODY2108,2019-10-09 00:10:00,38.2854641118733,-121.970706101759
396,PEABODY2113,2019-10-09 00:13:00,38.2854641118733,-121.970706101759
397,PENNGROVE1101,2019-10-09 00:30:00,38.315508557264,-122.681131482639
398,PENRYN1103,2019-10-09 00:10:00,38.844504119716,-121.166560410282
399,PENRYN1105,2019-10-09 00:17:00,38.844504119716,-121.166560410282
400,PENRYN1106,2019-10-09 00:20:00,38.844504119716,-121.166560410282
401,PENRYN1107,2019-10-09 00:10:00,38.844504119716,-121.166560410282
402,PHILO1101,2019-10-09 00:31:00,39.0639827362873,-123.437928143166
403,PIERCY2110,2019-10-09 23:53:00,37.2690951574954,-121.787246238598
404,PIKE CITY1101,2019-10-09 02:24:00,39.4381061051293,-120.996098746746
405,PIKE CITY1102,2019-10-09 02:24:00,39.4381061051293,-120.996098746746
409,PLACER1101,2019-10-09 00:44:00,38.901255223939,-121.087858489558
410,PLACER1102,2019-10-09 00:33:00,38.901255223939,-121.087858489558
411,PLACER1104,2019-10-09 00:25:00,38.901255223939,-121.087858489558
418,POTTER VALLEY P H1104,2019-10-09 02:26:00,39.3619652807244,-123.127840747684
419,POTTER VALLEY P H1105,2019-10-09 02:26:00,39.3619652807244,-123.127840747684
420,PUEBLO1104,2019-10-09 00:50:00,38.345219808788,-122.299453436491
421,PUEBLO2101,2019-10-09 00:40:00,38.345219808788,-122.299453436491
422,PUEBLO2102,2019-10-09 00:25:00,38.345219808788,-122.299453436491
423,PUEBLO2103,2019-10-09 00:40:00,38.345219808788,-122.299453436491
424,PUTAH CREEK1102,2019-10-09 00:34:00,38.5228267541182,-121.995080945512
425,PUTAH CREEK1103,2019-10-09 00:37:00,38.5228267541182,-121.995080945512
426,PUTAH CREEK1105,2019-10-09 00:40:00,38.5228267541182,-121.995080945512
429,RED BLUFF1101,2019-10-09 00:38:00,40.1823866166108,-122.244617745567
430,RED BLUFF1102,2019-10-09 00:38:00,40.1823866166108,-122.244617745567
431,RED BLUFF1103,2019-10-09 00:38:00,40.1823866166108,-122.244617745567
432,RED BLUFF1104,2019-10-09 00:38:00,40.1823866166108,-122.244617745567
433,RED BLUFF1105,2019-10-09 00:38:00,40.1823866166108,-122.244617745567
436,RIDGE0401,2019-10-09 22:49:00,37.8849824719445,-122.255105730169
437,RINCON1102,2019-10-09 02:05:00,33.2858527747877,-116.958652781094
438,RINCON1103,2019-10-09 02:26:00,33.2858527747877,-116.958652781094
439,RINCON1104,2019-10-09 02:15:00,33.2858527747877,-116.958652781094
440,RIO DEL MAR0401,2019-10-09 23:20:00,36.97546947545,-121.894299261133
441,RIO DELL1101,2019-10-09 01:04:00,40.4953898181704,-124.099268059257
442,RIO DELL1102,2019-10-09 01:04:00,40.4953898181704,-124.099268059257
443,ROB ROY2104,2019-10-09 23:26:00,36.9792270971896,-121.867249638416
444,ROB ROY2105,2019-10-09 23:20:00,36.9792270971896,-121.867249638416
445,ROSSMOOR1106,2019-10-09 22:46:00,37.8646542162563,-122.080323275875
446,ROSSMOOR1108,2019-10-09 22:44:00,37.8646542162563,-122.080323275875
450,SAN LEANDRO1109,2019-10-09 23:44:00,37.7106247749454,-122.148188330931
451,SAN RAMON2108,2019-10-09 23:13:00,37.7447257530459,-121.935909803562
452,SANTA ROSA A1104,2019-10-09 02:59:00,38.4367755070122,-122.713432857164
453,SARATOGA1107,2019-10-09 22:41:00,37.2810366267778,-122.015219816727
454,SAUSALITO1101,2019-10-09 00:45:00,37.8635684562865,-122.498850831239
455,SAUSALITO1102,2019-10-09 00:45:00,37.8635684562865,-122.498850831239
459,SILVERADO2102,2019-10-09 01:00:00,38.4998179385502,-122.459110675812
460,SILVERADO2103,2019-10-09 01:00:00,38.4998179385502,-122.459110675812
461,SILVERADO2104,2019-10-09 00:51:00,38.4998179385502,-122.459110675812
462,SILVERADO2105,2019-10-09 00:51:00,38.4998179385502,-122.459110675812
463,SMARTVILLE1101,2019-10-09 00:24:00,39.2090055295849,-121.303269083848
464,SOBRANTE1101,2019-10-09 23:10:00,37.9054580481755,-122.208095069105
465,SOBRANTE1102,2019-10-09 23:13:00,37.9054580481755,-122.208095069105
472,SOQUEL0402,2019-10-09 23:18:00,33.9640333417431,-117.695397249647
476,STATION A EUREKA1103,2019-10-09 01:19:00,40.7937528768765,-124.183270271494
477,STATION A EUREKA1106,2019-10-09 01:19:00,40.7937528768765,-124.183270271494
478,STATION A EUREKA1107,2019-10-09 01:19:00,40.7937528768765,-124.183270271494
479,STATION E EUREKA1104,2019-10-09 01:20:00,40.7934324220744,-124.180313467792
480,STATION E EUREKA1105,2019-10-09 01:20:00,40.7934324220744,-124.180313467792
481,STELLING1110,2019-10-09 23:49:00,37.3359950150821,-122.043177011634
482,STELLING1111,2019-10-09 23:49:00,37.3359950150821,-122.043177011634
483,SUBSTATION G1105,2019-10-09 22:49:00,37.7815860669147,-122.440620308008
484,SUMMIT1102,2019-10-09 02:13:00,39.3192851319056,-120.378849714768
485,SUNOL1101,2019-10-09 22:43:00,37.5869026582872,-121.869684001036
486,SWIFT2102,2019-10-10 00:00:00,37.3225680192999,-121.796959988177
487,SWIFT2107,2019-10-09 23:56:00,37.3225680192999,-121.796959988177
488,SWIFT2109,2019-10-09 23:38:00,37.3225680192999,-121.796959988177
489,SWIFT2110,2019-10-10 00:05:00,37.3225680192999,-121.796959988177
491,TAMARACK1101,2019-10-09 02:18:00,39.3138798625809,-120.49692065104
492,TAMARACK1102,2019-10-09 02:18:00,39.3138798625809,-120.49692065104
493,TASSAJARA2113,2019-10-09 23:25:00,37.7999449878799,-121.907853957118
496,TRINIDAD1101,2019-10-09 00:49:00,41.0647368816441,-124.128423239171
497,TRINIDAD1102,2019-10-09 00:49:00,41.0647368816441,-124.128423239171
498,TULUCAY1101,2019-10-09 01:03:00,38.2478290208396,-122.267948988
499,TYLER1103,2019-10-09 00:27:00,40.1384747493391,-122.208840881355
500,TYLER1105,2019-10-09 00:27:00,40.1384747493391,-122.208840881355
501,UKIAH1114,2019-10-09 02:29:00,39.1431495664323,-123.191814918135
502,UKIAH1115,2019-10-09 02:29:00,39.1431495664323,-123.191814918135
503,UPPER LAKE1101,2019-10-09 00:37:00,39.1457404903959,-122.916658401991
504,VACAVILLE1104,2019-10-09 00:41:00,38.3565241316156,-121.980501019394
505,VACAVILLE1108,2019-10-09 00:43:00,38.3565241316156,-121.980501019394
506,VACAVILLE1109,2019-10-09 00:44:00,38.3565241316156,-121.980501019394
507,VACAVILLE1111,2019-10-09 00:45:00,38.3565241316156,-121.980501019394
508,VACAVILLE1112,2019-10-09 00:47:00,38.3565241316156,-121.980501019394
509,VALLEY VIEW1106,2019-10-09 22:46:00,37.9661339847015,-122.27862421739
510,VINA1101,2019-10-09 00:34:00,39.9416370534073,-122.041701501801
513,WEIMAR1102,2019-10-09 02:07:00,39.0359625927244,-120.98798360444
515,WESTLEY1103,2019-10-09 16:06:00,37.5169430285155,-121.231136327939
518,WHITMORE1101,2019-10-09 00:58:00,40.6290338570395,-121.915818069377
523,WISE1101,2019-10-09 00:33:00,38.8899263583528,-121.098495834582
524,WISE1102,2019-10-09 00:33:00,38.8899263583528,-121.098495834582
525,WOOD0401,2019-10-09 22:37:00,33.8803141981645,-117.832033492008
526,WOODSIDE1101,2019-10-09 23:00:00,37.4370806061483,-122.242194438366
534,BONNIE NOOK1102,2019-10-09 02:07:00,39.2147078693068,-120.809292450506
535,CASTRO VALLEY1111,2019-10-09 23:05:30,37.6912809843576,-122.061277390173
536,COTTONWOOD1101,2019-10-09 00:25:00,34.3725536521034,-116.861264174494
539,JANES CREEK1104,2019-10-09 00:47:00,40.9051378243727,-124.07234698515
540,LINCOLN1101,2019-10-09 00:41:00,34.1990149756932,-118.344078762827
541,MC KEE1103,2019-10-09 23:16:40,37.3662534085359,-121.843352474695
542,MONROE2107,2019-10-09 02:43:00,38.4532238855442,-122.744216487417
543,NEWBURG1132,2019-10-09 01:12:00,40.5945929815603,-124.135207206331
544,PANORAMA1101,2019-10-09 00:16:00,40.4343679017283,-122.267922974427
546,PLACER1103,2019-10-09 00:34:00,38.901255223939,-121.087858489558
547,RINCON1101,2019-10-09 02:15:20,33.2858527747877,-116.958652781094
548,SANTA ROSA A1111,2019-10-09 02:59:00,38.4367755070122,-122.713432857164
549,SOBRANTE1103,2019-10-09 23:11:30,37.9054580481755,-122.208095069105
550,STATION E EUREKA1101,2019-10-09 01:20:00,40.7934324220744,-124.180313467792
551,SWIFT2108,2019-10-09 23:54:45,37.3225680192999,-121.796959988177
552,TYLER1104,2019-10-09 00:27:00,40.1384747493391,-122.208840881355
553,WEIMAR1101,2019-10-09 02:07:00,39.0359625927244,-120.98798360444
556,ALHAMBRA1105,2019-10-26 21:25:00,37.9939232223922,-122.130115571237
558,ALPINE1101,2019-10-26 17:41:00,32.8277326448652,-116.789894264748
559,ALPINE1102,2019-10-26 17:41:00,32.8277326448652,-116.789894264748
560,ALTO1120,2019-10-26 20:25:00,37.8986275090406,-122.524606228827
561,ALTO1121,2019-10-26 20:25:00,37.8986275090406,-122.524606228827
562,ALTO1122,2019-10-26 18:04:00,37.8986275090406,-122.524606228827
563,ALTO1123,2019-10-26 20:25:00,37.8986275090406,-122.524606228827
564,ALTO1124,2019-10-26 18:01:00,37.8986275090406,-122.524606228827
565,ALTO1125,2019-10-26 17:57:00,37.8986275090406,-122.524606228827
566,ANDERSON1101,2019-10-26 17:01:00,40.4497341175796,-122.305045896869
567,ANDERSON1102,2019-10-26 17:03:00,40.4497341175796,-122.305045896869
568,ANDERSON1103,2019-10-26 17:00:00,40.4497341175796,-122.305045896869
576,ARCATA1105,2019-10-26 22:25:00,40.8670811711018,-124.088424278134
577,ARCATA1106,2019-10-26 22:18:00,40.8670811711018,-124.088424278134
578,ARCATA1121,2019-10-26 22:25:00,40.8670811711018,-124.088424278134
579,ARCATA1122,2019-10-26 22:25:00,40.8670811711018,-124.088424278134
580,ARCATA1123,2019-10-26 22:25:00,40.8670811711018,-124.088424278134
581,ARLINGTON0401,2019-10-26 20:14:00,37.8889242765071,-122.272939042997
587,BASALT1106,2019-10-26 17:03:00,38.263162012357,-122.269232011234
592,BELLEVUE1102,2019-10-26 17:04:00,38.3789735503538,-122.712539612823
593,BELLEVUE2103,2019-10-26 17:09:00,38.3789735503538,-122.712539612823
596,BERESFORD0403,2019-10-26 20:15:00,37.5648926561839,-122.319312004226
597,BIG BASIN1101,2019-10-26 21:16:00,37.1308880148062,-122.172144689568
598,BIG BASIN1102,2019-10-26 21:16:00,37.1308880148062,-122.172144689568
601,BIG LAGOON1101,2019-10-26 22:20:00,41.1627147448637,-124.102006370288
603,BLUE LAKE1101,2019-10-26 22:24:00,40.8798342997434,-123.980590726979
604,BLUE LAKE1102,2019-10-26 22:24:00,40.8798342997434,-123.980590726979
