,circuit_name,deenergize_time,latitude,longitude
456,SHADY GLEN1101,2019-10-09 02:07:00,39.1153445138582,-120.952945312318
466,SONOMA1102,2019-10-09 00:29:00,38.2765392653175,-122.462091289953
467,SONOMA1103,2019-10-09 00:38:00,38.2765392653175,-122.462091289953
468,SONOMA1104,2019-10-09 00:55:00,38.2765392653175,-122.462091289953
469,SONOMA1105,2019-10-09 01:13:00,38.2765392653175,-122.462091289953
470,SONOMA1106,2019-10-09 01:32:00,38.2765392653175,-122.462091289953
471,SONOMA1107,2019-10-09 01:37:00,38.2765392653175,-122.462091289953
490,SYCAMORE CREEK1111,2019-10-09 00:49:00,39.7687610613951,-121.824028388523
527,WYANDOTTE1103,2019-10-09 00:21:00,39.4917002562126,-121.540946685493
528,WYANDOTTE1105,2019-10-09 00:22:00,39.4917002562126,-121.540946685493
529,WYANDOTTE1106,2019-10-09 00:27:00,39.4917002562126,-121.540946685493
530,WYANDOTTE1107,2019-10-09 00:30:00,39.4917002562126,-121.540946685493
531,WYANDOTTE1109,2019-10-09 00:32:00,39.4917002562126,-121.540946685493
554,WYANDOTTE1102,2019-10-09 00:26:24,39.4917002562126,-121.540946685493
555,WYANDOTTE1110,2019-10-09 00:26:24,39.4917002562126,-121.540946685493
557,ALLEGHANY1101,2019-10-26 18:24:00,39.4654815558529,-120.844800939297
569,ANITA1106,2019-10-26 17:13:00,39.8109537405042,-121.919626572277
584,AUBURN1101,2019-10-26 19:57:00,38.9034931443735,-121.069826529696
585,AUBURN1102,2019-10-26 19:57:00,38.9034931443735,-121.069826529696
586,BANGOR1101,2019-10-26 18:30:00,39.3876737377382,-121.403175699252
588,BELL1107,2019-10-26 17:11:00,38.9467996750598,-121.091671584
589,BELL1108,2019-10-26 17:23:00,38.9467996750598,-121.091671584
590,BELL1109,2019-10-26 17:14:00,38.9467996750598,-121.091671584
591,BELL1110,2019-10-26 18:00:00,38.9467996750598,-121.091671584
594,BELMONT1103,2019-10-26 20:42:00,41.773060654714,-124.207892141375
595,BELMONT1110,2019-10-26 22:08:00,41.773060654714,-124.207892141375
599,BIG BEND1101,2019-10-26 17:00:00,39.6773546412159,-121.491517892521
600,BIG BEND1102,2019-10-26 17:00:00,39.6773546412159,-121.491517892521
605,BOLINAS1101,2019-10-26 20:25:00,37.9412120150976,-122.706148991385
609,BROWNSVALLEY1101,2019-10-26 19:02:00,39.2258694512252,-121.422773088915
620,BUTTE1105,2019-10-26 17:09:00,39.7122064481817,-121.813357076893
622,CALISTOGA1102,2019-10-26 17:53:00,38.592088042243,-122.578610444001
626,CAMP EVERS2103,2019-10-26 20:42:00,37.0418883501148,-122.025136611907
627,CAMP EVERS2104,2019-10-26 20:14:00,37.0418883501148,-122.025136611907
628,CAMP EVERS2105,2019-10-26 20:37:00,37.0418883501148,-122.025136611907
629,CAMP EVERS2106,2019-10-26 20:39:00,37.0418883501148,-122.025136611907
640,CLARK ROAD1101,2019-10-26 17:52:00,39.6545213308009,-121.635508221299
641,CLARK ROAD1102,2019-10-26 17:52:00,39.6545213308009,-121.635508221299
653,CLIFF DRIVE0401,2019-10-26 20:32:00,36.9601442207419,-122.052492311414
685,DRUM1101,2019-10-26 18:56:00,39.2566672289509,-120.766795738802
703,FLINT1101,2019-10-26 17:17:00,38.8849204072515,-121.067141624099
719,FULTON1104,2019-10-26 19:50:00,38.4978184237796,-122.760668946971
727,GEYSERVILLE1101,2019-10-26 17:17:00,38.7098133923497,-122.907979646838
728,GEYSERVILLE1102,2019-10-26 17:40:00,38.7098133923497,-122.907979646838
731,GLENN1101,2019-10-26 17:07:00,39.7779130443667,-122.142904054826
