,circuit_name,deenergize_time,latitude,longitude
2043,PEORIA FLAT1705,2019-10-09 15:23:00,37.8476,-120.4818
2058,TAR FLAT0401,2019-10-09 15:28:00,37.9768,-120.3666
2059,TAR FLAT0402,2019-10-09 15:28:00,37.9768,-120.3666
2075,MIWUK SUB1701,2019-10-27 00:16:00,38.038,-120.2305
2076,MIWUK SUB1702,2019-10-27 00:16:00,38.038,-120.2305
2077,MOUNTAINQUARRIES2101,2019-10-26 19:57:00,38.9167,-120.689
2078,PEORIA FLAT1701,2019-10-27 00:13:00,37.8476,-120.4818
2079,PEORIA FLAT1704,2019-10-27 00:15:00,37.8476,-120.4818
2080,PEORIA FLAT1705,2019-10-27 00:18:00,37.8476,-120.4818
2085,PINECREST0401,2019-10-27 00:08:00,38.3411,-119.8327
2096,TAR FLAT0401,2019-10-27 00:37:00,37.9768,-120.3666
2097,TAR FLAT0402,2019-10-27 00:37:00,37.9768,-120.3666
