time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-08-13,30.6,7.5,27.5,0.0,,177.0,7.6,,1013.4,
2021-08-14,32.6,13.6,34.7,0.0,,182.0,6.8,,1014.0,
2021-08-15,32.9,18.7,35.9,0.0,,193.0,6.2,,1010.8,
2021-08-16,33.5,20.2,35.3,0.0,,182.0,7.8,,1005.2,
2021-08-17,29.3,20.2,35.7,0.0,,170.0,9.0,,1004.7,
2021-08-18,28.7,21.0,37.0,0.0,,323.0,15.7,,1006.7,
2021-08-19,29.4,14.1,29.3,7.4,,323.0,11.4,,1009.1,
