time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-09-04,23.8,15.0,34.0,,,0.0,0.0,,,
2020-09-05,26.2,15.0,37.0,,,0.0,0.0,,,
2020-09-06,28.6,20.0,42.0,,,0.0,0.0,,,
2020-09-07,28.0,19.0,38.0,,,0.0,0.0,,,
2020-09-08,26.5,21.0,32.0,,,334.0,18.2,,,
2020-09-09,20.8,13.0,30.0,,,5.0,3.3,,,
