time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-10-05,20.4,11.7,28.9,0.0,0.0,235.0,4.7,,1014.8,
2019-10-06,22.3,11.7,33.3,0.0,0.0,202.0,5.0,,1014.3,
2019-10-07,22.8,13.9,31.7,0.0,0.0,255.0,5.8,,1012.4,
2019-10-08,20.5,13.9,28.9,0.0,0.0,245.0,8.6,,1009.9,
2019-10-09,18.1,15.0,23.9,0.0,0.0,232.0,10.1,,1010.1,
2019-10-10,20.9,15.0,28.9,0.0,0.0,222.0,7.9,,1011.4,
2019-10-11,22.0,13.9,29.4,0.0,0.0,45.0,5.8,,1012.1,
