time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-10-21,18.1,10.0,33.0,0.0,,355.0,3.9,,1008.4,
2020-10-22,15.9,8.0,27.0,0.0,,193.0,7.2,,1009.5,
2020-10-23,14.2,8.0,24.0,0.0,,291.0,7.5,,,
2020-10-24,12.9,8.0,19.0,0.0,,293.0,4.6,,,
2020-10-25,15.3,10.0,23.0,0.0,,,9.6,,1012.7,
2020-10-26,17.6,7.0,26.0,0.0,,10.0,12.5,,1018.1,
