time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-10-10,18.1,14.0,24.0,0.0,,290.0,11.2,,1014.9,
2020-10-11,18.1,13.3,25.0,0.0,,305.0,14.8,,1018.3,
2020-10-12,20.3,13.0,29.0,0.0,,322.0,4.5,,1018.5,
2020-10-13,21.7,14.0,31.0,0.0,,325.0,5.0,,1018.0,
2020-10-14,24.1,17.0,33.0,0.0,,309.0,10.1,,1017.9,
2020-10-15,25.7,17.0,33.0,0.0,,345.0,6.1,,1015.0,
2020-10-16,25.8,20.0,33.0,0.0,,157.0,12.2,,1014.0,
