,time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,circuit_name,deenergize_time,source_circuit_name,source_deenergize_time,approximated
0,2021-10-06,18.7,14.4,23.3,0.0,,327.0,11.6,,1014.2,,GUSTINE,2021-10-11 08:27:00,WESTLEY,2021-10-11 08:42:00,True
1,2021-10-07,16.7,12.8,23.9,0.0,,327.0,14.9,,1013.8,,GUSTINE,2021-10-11 08:27:00,WESTLEY,2021-10-11 08:42:00,True
2,2021-10-08,14.6,11.1,20.0,0.3,,328.0,11.6,,1017.5,,GUSTINE,2021-10-11 08:27:00,WESTLEY,2021-10-11 08:42:00,True
3,2021-10-09,14.6,7.2,21.1,0.0,,330.0,8.2,,1020.7,,GUSTINE,2021-10-11 08:27:00,WESTLEY,2021-10-11 08:42:00,True
4,2021-10-10,15.4,6.7,24.4,0.0,,34.0,4.8,,1017.7,,GUSTINE,2021-10-11 08:27:00,WESTLEY,2021-10-11 08:42:00,True
