time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2018-10-09,17.7,13.0,23.0,,,,8.8,,,
2018-10-10,16.6,13.0,21.0,,,,8.5,,,
2018-10-11,14.6,10.0,19.0,,,,6.4,,,
2018-10-12,18.8,14.0,23.0,,,,10.7,,,
2018-10-13,18.7,14.0,23.0,,,,9.2,,,
