time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-10-20,16.7,8.9,28.3,0.0,,310.0,6.5,,1011.2,
2020-10-21,16.4,11.1,26.7,0.0,,331.0,5.4,,1009.8,
2020-10-22,17.3,14.4,22.8,0.0,,,5.8,,1011.2,
2020-10-23,17.1,13.3,23.9,0.0,,321.0,7.9,,1014.0,
2020-10-24,17.1,15.0,22.2,0.0,,,7.1,,,
