time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-08-12,22.0,11.0,35.0,0.0,,323.0,6.7,,1020.6,
2021-08-13,25.4,16.5,34.4,0.0,,300.0,4.7,,1017.3,
2021-08-14,26.3,18.1,35.4,0.0,,298.0,6.1,,1020.9,
2021-08-15,23.8,14.0,35.0,0.0,,321.0,6.3,,1023.0,
2021-08-16,23.5,14.0,35.0,0.0,,288.0,9.6,,1016.8,
