time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-11-16,15.4,3.9,28.9,0.0,,,7.3,,1014.4,
2019-11-17,18.6,6.1,31.1,0.0,,,8.8,,1014.4,
2019-11-18,19.4,8.9,32.2,,,,5.9,,1011.7,
2019-11-19,16.6,10.0,26.1,,,,6.6,,,
2019-11-20,11.5,10.6,13.9,,,,15.1,,,
2019-11-21,11.7,8.9,13.9,,,,4.9,,1012.1,
