time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-10-21,12.1,7.0,18.0,0.0,,312.0,13.3,,1009.3,
2020-10-22,12.8,8.0,16.0,0.0,,305.0,15.1,,1010.4,
2020-10-23,14.3,10.0,18.0,0.0,,33.0,7.2,,1014.4,
2020-10-24,13.0,7.0,18.0,0.0,,307.0,4.7,,1014.8,
2020-10-25,13.6,12.0,15.0,0.0,,250.0,12.2,,1013.5,
2020-10-26,16.3,9.0,23.0,0.0,,14.0,18.4,,1019.1,
2020-10-27,18.1,12.2,25.0,0.0,,345.0,9.7,,1018.3,
