time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-10-07,18.3,17.2,20.6,0.0,,166.0,7.5,,1016.0,
2021-10-08,17.6,14.4,20.6,1.3,,295.0,12.4,,1017.2,
2021-10-09,16.1,11.7,20.0,0.0,,338.0,8.9,,1017.4,
2021-10-10,17.0,11.7,22.2,0.0,,350.0,8.6,,1015.1,
2021-10-11,15.9,10.6,21.7,0.0,,328.0,18.6,,1007.8,
2021-10-12,16.1,11.7,20.6,0.0,,310.0,15.7,,1012.0,
