time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-10-21,17.7,7.8,31.1,0.0,,346.0,4.0,,1008.8,
2020-10-22,15.1,7.8,25.6,0.0,,176.0,7.0,,1009.8,
2020-10-23,13.3,8.9,22.2,0.0,,16.0,6.3,,,
2020-10-24,11.9,8.3,17.8,,,256.0,4.3,,,
2020-10-25,15.9,11.7,23.9,0.0,,,10.4,,1013.4,
2020-10-26,19.1,14.4,26.7,0.0,,,23.9,,1019.0,
2020-10-27,16.3,7.2,29.4,0.0,,297.0,8.7,,1017.6,
