,time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,circuit_name,deenergize_time,source_circuit_name,source_deenergize_time,approximated
0,2020-09-03,27.9,20.6,35.0,0.0,0.0,327.0,7.9,,1013.5,,TEJON,2020-09-08 19:03:00,LAMONT,2020-09-08 19:10:00,True
1,2020-09-04,28.7,22.2,36.1,0.0,0.0,322.0,6.8,,1012.6,,TEJON,2020-09-08 19:03:00,LAMONT,2020-09-08 19:10:00,True
2,2020-09-05,30.9,23.3,39.4,0.0,0.0,5.0,7.9,,1013.0,,TEJON,2020-09-08 19:03:00,LAMONT,2020-09-08 19:10:00,True
3,2020-09-06,33.2,25.6,40.6,0.0,0.0,,6.1,,1012.5,,TEJON,2020-09-08 19:03:00,LAMONT,2020-09-08 19:10:00,True
4,2020-09-07,33.4,26.7,38.9,0.0,0.0,49.0,7.6,,1007.5,,TEJON,2020-09-08 19:03:00,LAMONT,2020-09-08 19:10:00,True
