time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-10-22,18.5,9.0,32.0,0.0,0.0,320.0,3.6,,1020.5,
2019-10-23,20.6,8.0,31.0,0.0,0.0,319.0,5.9,,1015.3,
2019-10-24,23.7,17.0,32.0,0.0,0.0,125.0,10.7,,1016.3,
2019-10-25,18.2,9.0,30.0,0.0,0.0,276.0,3.7,,1017.9,
2019-10-26,16.8,9.4,23.9,0.0,0.0,304.0,9.4,,1010.9,
2019-10-27,16.7,8.3,22.2,0.0,0.0,1.0,20.5,,1011.2,
2019-10-28,15.6,7.8,21.7,0.0,0.0,346.0,11.9,,1016.9,
