time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-10-05,16.8,7.2,27.8,0.0,,,5.7,,1018.3,
2019-10-06,18.5,10.6,31.1,0.0,,,6.5,,1016.0,
2019-10-07,20.4,12.0,33.0,0.0,,,4.7,,1014.4,
2019-10-08,18.2,9.0,32.0,0.0,,,3.9,,,
2019-10-09,15.3,10.0,21.7,0.0,,,6.5,,1012.2,
2019-10-10,15.7,6.0,25.0,0.0,,,6.9,,1014.1,
