time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-10-09,17.1,8.9,26.1,0.0,0.0,38.0,4.0,,1012.7,
2020-10-10,17.6,13.3,22.2,0.0,0.0,339.0,5.4,,1012.9,
2020-10-11,18.3,11.1,27.8,0.0,0.0,347.0,9.4,,1018.4,
2020-10-12,18.9,8.3,31.7,0.0,0.0,13.0,1.8,,1018.4,
2020-10-13,21.2,11.7,32.8,0.0,0.0,357.0,4.3,,1017.7,
