time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-10-10,16.3,14.0,20.0,0.0,,340.0,6.5,,1013.9,
2020-10-11,17.0,10.0,27.0,0.0,,281.0,8.4,,1017.2,
2020-10-12,18.8,10.0,30.0,0.0,,304.0,4.2,,1017.7,
2020-10-13,19.8,10.0,32.0,0.0,,339.0,4.5,,1017.1,
2020-10-14,22.9,13.0,34.0,0.0,,8.0,9.0,,1017.0,
2020-10-15,21.7,12.0,35.0,0.0,,53.0,2.6,,1014.2,
2020-10-16,21.3,11.0,35.0,0.0,,131.0,6.1,,1013.1,
