time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-10-22,20.4,12.2,30.0,0.0,0.0,320.0,4.8,,1020.0,
2019-10-23,21.1,12.8,28.9,0.0,0.0,319.0,8.2,,1014.9,
2019-10-24,22.2,13.9,30.6,0.0,0.0,125.0,11.6,,1016.4,
2019-10-25,20.3,11.1,32.8,0.0,0.0,276.0,4.0,,1017.6,
2019-10-26,18.6,10.6,28.9,0.0,0.0,304.0,3.8,,1010.3,
2019-10-27,16.2,12.2,20.6,0.0,0.0,1.0,23.0,,1010.6,
2019-10-28,13.9,7.2,22.2,0.0,0.0,346.0,5.2,,1016.5,
2019-10-29,12.1,4.4,21.1,0.0,0.0,58.0,7.6,,1014.2,
2019-10-30,12.6,5.6,18.9,0.0,0.0,72.0,13.1,,1020.2,
