time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-10-05,16.0,7.2,24.5,,,,5.5,,,
2019-10-06,,,,,,,,,,
2019-10-07,20.9,13.6,30.7,,,,7.8,,,
2019-10-08,20.5,12.6,29.8,,,,4.7,,,
