,time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,circuit_name,deenergize_time,source_circuit_name,source_deenergize_time,approximated
0,2019-10-04,11.5,6.7,16.1,1.1,0.0,11.0,9.5,,1023.7,,HOOPA1101,2019-10-09 00:44:00,BLUE LAKE1101,2019-10-09 00:51:00,True
1,2019-10-05,11.5,5.6,21.1,0.0,0.0,15.0,8.5,,1023.1,,HOOPA1101,2019-10-09 00:44:00,BLUE LAKE1101,2019-10-09 00:51:00,True
2,2019-10-06,11.8,6.7,18.9,0.0,0.0,217.0,5.2,,1018.4,,HOOPA1101,2019-10-09 00:44:00,BLUE LAKE1101,2019-10-09 00:51:00,True
3,2019-10-07,11.0,6.7,16.1,0.0,0.0,317.0,4.9,,1017.0,,HOOPA1101,2019-10-09 00:44:00,BLUE LAKE1101,2019-10-09 00:51:00,True
4,2019-10-08,12.1,7.2,18.9,0.0,0.0,0.0,13.2,,1017.3,,HOOPA1101,2019-10-09 00:44:00,BLUE LAKE1101,2019-10-09 00:51:00,True
