time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-09-23,22.6,17.0,30.0,,,,,,,
2020-09-24,20.7,13.0,28.0,,,,,,,
2020-09-25,20.0,13.0,27.0,,,,,,,
2020-09-26,23.5,19.0,28.0,,,,,,,
2020-09-27,,,,,,,,,,
2020-09-28,28.6,23.0,33.0,,,,,,,
