,time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,circuit_name,deenergize_time,source_circuit_name,source_deenergize_time,approximated
0,2021-09-15,26.6,7.8,25.9,0.0,,128.0,9.7,,1009.9,,MAXWELL,2021-09-20 06:14:00,GLENN,2021-09-20 06:33:00,True
1,2021-09-16,23.0,6.6,28.1,0.0,,146.0,6.9,,1009.5,,MAXWELL,2021-09-20 06:14:00,GLENN,2021-09-20 06:33:00,True
2,2021-09-17,23.5,9.0,31.9,8.3,,130.0,10.6,,1011.9,,MAXWELL,2021-09-20 06:14:00,GLENN,2021-09-20 06:33:00,True
3,2021-09-18,19.7,12.7,28.3,0.0,,145.0,22.0,,1014.7,,MAXWELL,2021-09-20 06:14:00,GLENN,2021-09-20 06:33:00,True
4,2021-09-19,21.0,12.9,32.6,0.0,,145.0,18.1,,1017.4,,MAXWELL,2021-09-20 06:14:00,GLENN,2021-09-20 06:33:00,True
