time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-10-07,16.8,14.0,22.0,0.0,,238.0,36.5,,1014.4,
2021-10-08,15.4,13.0,20.0,0.2,,235.0,33.2,,1017.9,
2021-10-09,16.3,11.0,23.0,0.2,,281.0,14.5,,1021.2,
2021-10-10,18.5,9.0,27.0,0.0,,267.0,15.2,,1017.6,
2021-10-11,16.8,12.0,21.0,0.0,,311.0,35.9,,1014.1,
2021-10-12,15.4,12.0,21.0,0.0,,320.0,30.8,,1016.2,
