time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-10-22,12.8,9.0,19.0,0.3,0.0,352.0,12.2,,1026.8,
2019-10-23,13.1,9.0,19.0,0.3,0.0,8.0,8.7,,1021.7,
2019-10-24,15.8,8.0,27.0,0.0,0.0,80.0,12.3,,1018.3,
2019-10-25,17.2,8.9,20.0,0.0,0.0,353.0,5.4,,1020.9,
2019-10-26,12.8,10.0,15.0,0.0,0.0,8.0,16.2,,1017.2,
2019-10-27,12.5,4.4,13.9,0.0,0.0,10.0,11.9,,1018.4,
2019-10-28,10.1,2.2,13.3,0.0,0.0,23.0,3.2,,1018.8,
