,time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,circuit_name,deenergize_time,source_circuit_name,source_deenergize_time,approximated
0,2019-10-21,19.3,9.2,18.5,21.2,0.0,341.0,18.7,,1021.6,,CHALLENGE1101,2019-10-26 18:30:00,VINA1101,2019-10-26 18:06:00,True
1,2019-10-22,21.6,5.0,9.8,1.6,0.0,351.0,18.4,,1021.2,,CHALLENGE1101,2019-10-26 18:30:00,VINA1101,2019-10-26 18:06:00,True
2,2019-10-23,25.6,0.5,14.5,3.1,0.0,347.0,27.7,,1017.7,,CHALLENGE1101,2019-10-26 18:30:00,VINA1101,2019-10-26 18:06:00,True
3,2019-10-24,24.2,2.0,8.6,0.0,0.0,334.0,16.9,,1019.5,,CHALLENGE1101,2019-10-26 18:30:00,VINA1101,2019-10-26 18:06:00,True
4,2019-10-25,20.2,-1.3,7.6,0.0,0.0,,8.6,,,,CHALLENGE1101,2019-10-26 18:30:00,VINA1101,2019-10-26 18:06:00,True
