,time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,circuit_name,deenergize_time,source_circuit_name,source_deenergize_time,approximated
0,2021-10-06,17.1,11.1,27.2,0.0,,314.0,7.8,,1014.8,,CAMBRIA,2021-10-11 12:40:00,TEMPLETON,2021-10-11 11:44:00,True
1,2021-10-07,15.3,8.9,22.8,0.0,,268.0,12.0,,1015.2,,CAMBRIA,2021-10-11 12:40:00,TEMPLETON,2021-10-11 11:44:00,True
2,2021-10-08,15.4,11.7,21.7,0.3,,313.0,15.4,,1017.9,,CAMBRIA,2021-10-11 12:40:00,TEMPLETON,2021-10-11 11:44:00,True
3,2021-10-09,14.2,3.9,23.9,0.0,,59.0,8.3,,1020.4,,CAMBRIA,2021-10-11 12:40:00,TEMPLETON,2021-10-11 11:44:00,True
4,2021-10-10,15.9,4.4,26.7,0.0,,350.0,5.2,,1017.9,,CAMBRIA,2021-10-11 12:40:00,TEMPLETON,2021-10-11 11:44:00,True
