time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2018-10-10,16.6,13.0,21.0,,,,8.5,,,
2018-10-11,14.6,10.0,19.0,,,,6.4,,,
2018-10-12,18.1,15.0,23.0,,,,13.4,,,
2018-10-13,18.8,13.0,23.0,,,,8.0,,,
2018-10-14,17.5,13.0,23.0,,,77.0,15.3,,,
2018-10-15,17.5,12.0,23.0,,,,13.4,,,
2018-10-16,19.7,16.0,24.0,,,,13.1,,,
