time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-10-21,22.5,15.0,31.0,0.0,0.0,337.0,4.3,,1008.7,
2020-10-22,21.0,16.0,26.0,0.0,0.0,310.0,11.9,,1009.8,
2020-10-23,18.1,12.0,26.0,0.0,0.0,294.0,13.3,,1013.3,
2020-10-24,17.8,14.0,24.0,0.0,0.0,349.0,9.0,,1013.9,
2020-10-25,15.6,9.0,21.0,0.0,0.0,348.0,16.9,,1013.0,
2020-10-26,16.8,11.0,23.0,0.0,0.0,308.0,18.4,,1018.7,
