time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-10-23,18.4,10.0,28.3,,,,,,1015.2,
2019-10-24,18.5,9.4,28.9,,,,4.1,,1017.0,
2019-10-25,,,,,,,,,,
2019-10-26,17.5,9.4,28.3,,,,4.6,,1010.5,
2019-10-27,13.5,8.3,21.1,,,,13.6,,1008.6,
2019-10-28,10.8,2.2,21.7,,,,3.7,,1017.0,
2019-10-29,10.8,2.2,20.6,,,,5.2,,1014.2,
