,time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,circuit_name,deenergize_time,source_circuit_name,source_deenergize_time,approximated
0,2019-10-04,11.4,6.0,17.0,,,,13.8,,,,FORT SEWARD1121,2019-10-09 00:28:00,BRIDGEVILLE1101,2019-10-09 01:51:00,True
1,2019-10-05,11.2,6.0,18.0,,,,13.1,,,,FORT SEWARD1121,2019-10-09 00:28:00,BRIDGEVILLE1101,2019-10-09 01:51:00,True
2,2019-10-06,13.3,8.0,25.0,,,169.0,13.9,,,,FORT SEWARD1121,2019-10-09 00:28:00,BRIDGEVILLE1101,2019-10-09 01:51:00,True
3,2019-10-07,13.0,9.0,22.0,,,,13.7,,,,FORT SEWARD1121,2019-10-09 00:28:00,BRIDGEVILLE1101,2019-10-09 01:51:00,True
4,2019-10-08,12.0,8.0,20.0,,,12.0,15.6,,,,FORT SEWARD1121,2019-10-09 00:28:00,BRIDGEVILLE1101,2019-10-09 01:51:00,True
