time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-09-03,17.3,13.3,26.7,0.0,,,7.2,,1015.9,
2020-09-04,19.5,12.8,32.8,0.0,,,6.1,,1014.3,
2020-09-05,24.1,10.6,40.0,0.0,,335.0,4.4,,1013.5,
2020-09-06,29.1,17.8,43.9,0.0,,288.0,5.8,,1012.8,
2020-09-07,29.1,17.2,43.9,0.0,,308.0,7.3,,1007.6,
