,time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,circuit_name,deenergize_time,source_circuit_name,source_deenergize_time,approximated
0,2019-10-21,19.0,10.0,31.1,0.0,0.0,309.0,8.3,,1019.7,,TIGER CREEK0201,2019-10-26 17:44:00,EIGHT MILE2104,2019-10-26 17:59:00,True
1,2019-10-22,18.9,8.3,29.4,0.0,0.0,294.0,5.0,,1020.0,,TIGER CREEK0201,2019-10-26 17:44:00,EIGHT MILE2104,2019-10-26 17:59:00,True
2,2019-10-23,19.6,10.0,30.0,0.0,0.0,282.0,6.1,,1014.7,,TIGER CREEK0201,2019-10-26 17:44:00,EIGHT MILE2104,2019-10-26 17:59:00,True
3,2019-10-24,19.7,11.1,32.2,0.0,0.0,292.0,6.8,,1016.7,,TIGER CREEK0201,2019-10-26 17:44:00,EIGHT MILE2104,2019-10-26 17:59:00,True
4,2019-10-25,19.4,8.3,30.6,0.0,0.0,300.0,4.3,,1017.6,,TIGER CREEK0201,2019-10-26 17:44:00,EIGHT MILE2104,2019-10-26 17:59:00,True
