time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-10-18,22.0,12.0,33.0,0.0,,343.0,5.5,,1014.2,
2020-10-19,20.7,11.7,31.7,0.0,,353.0,5.1,,1013.7,
2020-10-20,21.8,13.0,32.0,0.0,,5.0,4.6,,1010.8,
2020-10-21,23.0,14.0,31.0,0.0,,359.0,7.0,,1008.5,
2020-10-22,21.2,18.0,26.0,0.0,,345.0,20.0,,1009.9,
