time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-10-06,15.0,11.0,25.0,0.0,,307.0,5.2,,1016.3,
2021-10-07,15.0,11.0,21.0,0.9,,315.0,6.6,,1016.9,
2021-10-08,13.6,9.0,20.0,2.4,,290.0,9.8,,1019.5,
2021-10-09,12.6,4.0,26.0,0.0,,334.0,7.7,,1019.7,
2021-10-10,14.0,4.0,29.0,0.0,,326.0,6.2,,1017.3,
