time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-10-21,17.4,8.0,29.0,0.0,0.0,,1.7,,,
2019-10-22,18.8,8.0,31.0,0.0,0.0,,3.9,,,
2019-10-23,19.7,10.0,31.0,0.0,0.0,,5.0,,,
2019-10-24,20.7,11.7,35.0,0.0,0.0,,13.7,,,
2019-10-25,22.1,12.8,35.0,0.0,0.0,,11.9,,,
