time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-09-04,23.4,15.0,32.0,0.0,,332.0,6.8,,1011.4,
2020-09-05,30.3,17.2,43.9,0.0,,304.0,8.1,,1011.2,
2020-09-06,31.1,20.0,43.9,0.0,,328.0,7.6,,1010.9,
2020-09-07,24.2,19.0,28.0,0.0,,320.0,7.8,,1007.5,
2020-09-08,19.5,16.7,23.3,0.0,,324.0,5.0,,1005.2,
