time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-09-03,26.2,6.8,20.0,0.0,,,,,,
2020-09-04,27.4,7.7,23.4,0.0,,,,,,
2020-09-05,,6.6,26.8,0.0,,,,,,
2020-09-06,,10.9,22.0,0.0,,,,,,
2020-09-07,31.0,1.4,11.0,4.0,,,,,,
2020-09-08,,-1.0,10.3,0.0,,,,,,
2020-09-09,,-2.0,13.9,0.0,,,,,,
2020-09-10,22.4,1.0,19.2,0.0,,,,,,
