time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-10-21,23.0,14.0,31.0,,,359.0,7.0,,1008.8,
2020-10-22,21.2,18.0,26.0,0.0,,345.0,20.0,,1010.3,
2020-10-23,19.1,13.0,26.0,0.0,,325.0,11.2,,1013.5,
2020-10-24,15.0,7.0,24.0,0.0,,273.0,5.2,,1013.7,
2020-10-25,14.4,8.0,21.0,0.0,,322.0,18.9,,1013.7,
2020-10-26,16.3,11.0,23.0,0.0,,343.0,26.7,,1020.2,
