,time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,circuit_name,deenergize_time,source_circuit_name,source_deenergize_time,approximated
0,2019-10-04,15.5,5.6,25.0,0.0,,,7.5,,1018.9,,ANNAPOLIS1101,2019-10-09 02:50:00,GEYSERVILLE1101,2019-10-09 03:12:00,True
1,2019-10-05,16.7,6.7,28.9,0.0,,,7.6,,1018.3,,ANNAPOLIS1101,2019-10-09 02:50:00,GEYSERVILLE1101,2019-10-09 03:12:00,True
2,2019-10-06,17.8,6.7,31.1,0.0,,,5.5,,1015.7,,ANNAPOLIS1101,2019-10-09 02:50:00,GEYSERVILLE1101,2019-10-09 03:12:00,True
3,2019-10-07,19.1,9.4,32.2,0.0,,,5.0,,1013.6,,ANNAPOLIS1101,2019-10-09 02:50:00,GEYSERVILLE1101,2019-10-09 03:12:00,True
4,2019-10-08,16.7,7.2,28.9,0.0,,,4.8,,1010.5,,ANNAPOLIS1101,2019-10-09 02:50:00,GEYSERVILLE1101,2019-10-09 03:12:00,True
