time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-09-03,25.0,19.0,32.0,,,350.0,6.5,,,
2020-09-04,28.1,23.0,34.0,,,350.0,6.0,,,
2020-09-05,30.4,24.0,36.0,,,,,,,
2020-09-06,34.6,29.0,41.0,,,358.0,5.5,,,
2020-09-07,32.8,27.0,38.0,,,14.0,6.2,,,
2020-09-08,28.2,22.0,33.0,,,354.0,10.3,,,
2020-09-09,24.5,19.8,31.1,,,235.0,8.6,,,
