time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-11-16,12.3,8.0,22.0,0.0,,,1.1,,1019.3,
2019-11-17,12.7,5.0,24.0,0.0,,,1.0,,,
2019-11-18,13.6,6.0,25.0,,,,1.4,,1012.6,
2019-11-19,15.2,10.0,20.0,,,,10.3,,1005.1,
2019-11-20,15.8,9.0,22.0,,,355.0,27.1,,999.3,
2019-11-21,11.3,6.0,18.0,0.0,,,8.0,,1010.4,
