time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-10-21,20.3,13.9,30.0,0.0,,325.0,6.1,,1009.6,
2020-10-22,18.6,13.3,24.4,0.0,,328.0,8.3,,1010.7,
2020-10-23,16.4,12.2,22.2,0.0,,334.0,9.7,,1014.8,
2020-10-24,16.3,11.7,21.7,0.0,,323.0,7.9,,1015.2,
2020-10-25,17.4,13.9,22.8,0.0,,289.0,12.6,,1013.8,
2020-10-26,18.8,12.8,25.6,0.0,,359.0,15.5,,1019.4,
