time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2018-10-10,16.4,9.9,23.3,,,,6.8,,,
2018-10-11,14.9,8.7,21.2,,,,4.6,,,
2018-10-12,17.2,8.5,25.8,,,,7.5,,,
2018-10-13,18.1,10.9,26.2,,,,4.5,,,
2018-10-14,17.3,9.5,24.9,,,,10.1,,,
2018-10-15,17.8,10.2,24.6,,,,6.8,,,
