time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,circuit_name,deenergize_time,source_circuit_name,source_deenergize_time,approximated
2020-10-20,21.7,16.0,27.0,,,,3.6,,,,BRUNSWICK,2020-10-25 15:11:00,BRUNSWICK,2020-10-25 15:11:00,True
2020-10-21,20.5,17.0,26.0,,,,3.0,,,,BRUNSWICK,2020-10-25 15:11:00,BRUNSWICK,2020-10-25 15:11:00,True
2020-10-22,,12.8,20.0,,,,5.6,,,,BRUNSWICK,2020-10-25 15:11:00,BRUNSWICK,2020-10-25 15:11:00,True
2020-10-23,17.0,13.0,22.0,,,,4.1,,,,BRUNSWICK,2020-10-25 15:11:00,BRUNSWICK,2020-10-25 15:11:00,True
2020-10-24,15.0,11.0,20.0,,,,5.0,,,,BRUNSWICK,2020-10-25 15:11:00,BRUNSWICK,2020-10-25 15:11:00,True
