time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-10-21,9.3,-1.0,21.0,,,336.0,4.3,,,
2020-10-22,9.3,0.0,21.0,,,,,,,
2020-10-23,9.3,-1.0,20.0,,,,,,,
2020-10-24,11.9,3.0,20.0,,,271.0,7.6,,,
2020-10-25,7.2,3.0,12.0,,,263.0,14.9,,,
2020-10-26,0.0,-4.0,3.0,,,36.0,14.2,,,
