time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-10-08,21.4,12.2,31.7,,,,6.3,,1011.1,
2019-10-09,19.1,11.7,28.3,,,243.0,10.8,,1009.8,
2019-10-10,15.4,7.8,24.4,,,,8.2,,1014.9,
