time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-10-04,14.2,5.0,23.3,0.0,0.0,306.0,10.0,,1018.4,
2019-10-05,14.8,5.0,26.7,0.0,0.0,336.0,4.7,,1018.0,
2019-10-06,17.9,6.1,30.6,0.0,0.0,292.0,6.8,,1015.3,
2019-10-07,18.8,10.0,30.0,0.0,0.0,304.0,6.0,,1013.2,
2019-10-08,16.3,8.3,25.0,0.0,0.0,311.0,8.3,,1010.1,
